"Source","U.S. Bureau of Labor Statistics, Quarterly Census of Employment and Wages"
"Period","First Quarter(p)"
"Industry","Total, all industries"
"Area Name","Year","Quarter","No Of Establishments","Employment","One-Year Employment Gain/Loss (Percent)","Average Weekly Wages","On-Year Weekly Wages Gain/Loss (Percent)","Industry","FIPS","USPS"
Cochran County,"2021","First Quarter(p)","116","623","-6.7","881","4.0","Total, all industries","48079","TX"
Coke County,"2021","First Quarter(p)","96","624","-10.7","932","-6.8","Total, all industries","48081","TX"
Coleman County,"2021","First Quarter(p)","237","1981","1.7","655","4.1","Total, all industries","48083","TX"
Collin County,"2021","First Quarter(p)","30586","445596","0.5","1520","4.8","Total, all industries","48085","TX"
Collingsworth County,"2021","First Quarter(p)","130","791","2.7","779","-1.8","Total, all industries","48087","TX"
Colorado County,"2021","First Quarter(p)","635","6841","-2.2","854","0.0","Total, all industries","48089","TX"
Comal County,"2021","First Quarter(p)","4405","62685","4.7","933","1.6","Total, all industries","48091","TX"
Comanche County,"2021","First Quarter(p)","384","4164","8.1","743","6.3","Total, all industries","48093","TX"
Concho County,"2021","First Quarter(p)","87","871","-2.4","847","5.6","Total, all industries","48095","TX"
Cooke County,"2021","First Quarter(p)","1050","13637","-7.9","958","2.1","Total, all industries","48097","TX"
Coryell County,"2021","First Quarter(p)","1095","15418","-1.3","887","5.1","Total, all industries","48099","TX"
Cottle County,"2021","First Quarter(p)","109","467","9.1","898","15.0","Total, all industries","48101","TX"
Crane County,"2021","First Quarter(p)","106","1157","2.6","1103","-4.4","Total, all industries","48103","TX"
Crockett County,"2021","First Quarter(p)","203","1255","-11.6","842","-10.3","Total, all industries","48105","TX"
Crosby County,"2021","First Quarter(p)","199","1093","-7.8","758","1.7","Total, all industries","48107","TX"
Culberson County,"2021","First Quarter(p)","111","1227","-10.0","1220","7.7","Total, all industries","48109","TX"
Dallam County,"2021","First Quarter(p)","405","4461","2.3","925","1.3","Total, all industries","48111","TX"
Dallas County,"2021","First Quarter(p)","82942","1687933","-2.5","1547","3.1","Total, all industries","48113","TX"
Dawson County,"2021","First Quarter(p)","512","4133","-1.3","810","-4.7","Total, all industries","48115","TX"
Deaf Smith County,"2021","First Quarter(p)","490","7986","-0.2","883","2.7","Total, all industries","48117","TX"
Delta County,"2021","First Quarter(p)","110","942","-5.2","555","6.1","Total, all industries","48119","TX"
Denton County,"2021","First Quarter(p)","17980","271007","1.9","1068","3.9","Total, all industries","48121","TX"
DeWitt County,"2021","First Quarter(p)","597","7277","-4.7","857","-7.8","Total, all industries","48123","TX"
Dickens County,"2021","First Quarter(p)","66","441","-1.3","670","0.6","Total, all industries","48125","TX"
Dimmit County,"2021","First Quarter(p)","328","4996","-22.1","1043","-2.5","Total, all industries","48127","TX"
Donley County,"2021","First Quarter(p)","123","851","-5.9","639","2.2","Total, all industries","48129","TX"
Duval County,"2021","First Quarter(p)","206","3925","13.4","1516","102.1","Total, all industries","48131","TX"
Eastland County,"2021","First Quarter(p)","528","6597","-6.8","846","-10.9","Total, all industries","48133","TX"
Ector County,"2021","First Quarter(p)","4268","67098","-15.0","1094","-12.5","Total, all industries","48135","TX"
Edwards County,"2021","First Quarter(p)","81","641","7.7","883","6.6","Total, all industries","48137","TX"
Ellis County,"2021","First Quarter(p)","3514","54605","3.1","935","4.6","Total, all industries","48139","TX"
El Paso County,"2021","First Quarter(p)","16167","302026","-3.6","809","3.6","Total, all industries","48141","TX"
Erath County,"2021","First Quarter(p)","1211","16904","-0.6","732","4.4","Total, all industries","48143","TX"
Falls County,"2021","First Quarter(p)","300","2989","-4.3","761","3.1","Total, all industries","48145","TX"
Fannin County,"2021","First Quarter(p)","618","8030","-0.3","808","0.7","Total, all industries","48147","TX"
Fayette County,"2021","First Quarter(p)","855","8633","-4.7","815","0.5","Total, all industries","48149","TX"
Fisher County,"2021","First Quarter(p)","130","795","-5.1","845","1.7","Total, all industries","48151","TX"
Floyd County,"2021","First Quarter(p)","255","1409","-2.4","721","3.0","Total, all industries","48153","TX"
Foard County,"2021","First Quarter(p)","60","380","0.5","574","-1.5","Total, all industries","48155","TX"
Fort Bend County,"2021","First Quarter(p)","16153","194798","-2.1","1031","-1.4","Total, all industries","48157","TX"
Franklin County,"2021","First Quarter(p)","269","3948","20.0","804","-2.1","Total, all industries","48159","TX"
Freestone County,"2021","First Quarter(p)","407","4307","-7.0","827","-3.2","Total, all industries","48161","TX"
Frio County,"2021","First Quarter(p)","422","6583","-10.7","971","-2.4","Total, all industries","48163","TX"
Gaines County,"2021","First Quarter(p)","654","6068","-6.6","1052","-10.7","Total, all industries","48165","TX"
Galveston County,"2021","First Quarter(p)","6636","109184","-2.5","1023","-2.2","Total, all industries","48167","TX"
Garza County,"2021","First Quarter(p)","190","1608","-9.7","793","-3.4","Total, all industries","48169","TX"
Gillespie County,"2021","First Quarter(p)","1186","10945","-1.0","786","4.9","Total, all industries","48171","TX"
Glasscock County,"2021","First Quarter(p)","140","579","-12.8","1239","-8.4","Total, all industries","48173","TX"
Goliad County,"2021","First Quarter(p)","173","1323","1.0","874","-1.7","Total, all industries","48175","TX"
Gonzales County,"2021","First Quarter(p)","566","7455","-2.0","859","0.2","Total, all industries","48177","TX"
Gray County,"2021","First Quarter(p)","581","7018","-6.3","966","-4.5","Total, all industries","48179","TX"
Grayson County,"2021","First Quarter(p)","3137","47641","-0.6","913","3.8","Total, all industries","48181","TX"
Gregg County,"2021","First Quarter(p)","4324","70249","-6.7","901","-2.9","Total, all industries","48183","TX"
Grimes County,"2021","First Quarter(p)","545","6949","-3.4","948","-6.0","Total, all industries","48185","TX"
Guadalupe County,"2021","First Quarter(p)","2409","41842","0.7","890","0.7","Total, all industries","48187","TX"
Hale County,"2021","First Quarter(p)","891","11146","-1.5","775","1.3","Total, all industries","48189","TX"
Hall County,"2021","First Quarter(p)","129","776","0.0","580","1.4","Total, all industries","48191","TX"
Hamilton County,"2021","First Quarter(p)","265","2719","-0.3","757","2.7","Total, all industries","48193","TX"
Hansford County,"2021","First Quarter(p)","232","1955","1.2","898","0.7","Total, all industries","48195","TX"
Hardeman County,"2021","First Quarter(p)","129","1246","-4.7","743","-1.1","Total, all industries","48197","TX"
Hardin County,"2021","First Quarter(p)","966","12780","-1.8","869","2.1","Total, all industries","48199","TX"
Harris County,"2021","First Quarter(p)","122613","2220104","-5.6","1518","-2.2","Total, all industries","48201","TX"
Harrison County,"2021","First Quarter(p)","1415","21858","-5.0","971","-1.5","Total, all industries","48203","TX"
Hartley County,"2021","First Quarter(p)","168","2605","5.0","855","3.4","Total, all industries","48205","TX"
Haskell County,"2021","First Quarter(p)","221","1941","3.7","746","-6.3","Total, all industries","48207","TX"
Hays County,"2021","First Quarter(p)","5206","76031","2.2","819","1.5","Total, all industries","48209","TX"
Hemphill County,"2021","First Quarter(p)","209","1526","-25.3","1011","-9.2","Total, all industries","48211","TX"
Henderson County,"2021","First Quarter(p)","1598","17843","-0.9","742","-2.2","Total, all industries","48213","TX"
Hidalgo County,"2021","First Quarter(p)","13152","261530","-3.4","693","1.9","Total, all industries","48215","TX"
Hill County,"2021","First Quarter(p)","796","10028","-0.2","831","1.3","Total, all industries","48217","TX"
Hockley County,"2021","First Quarter(p)","619","8547","-12.4","1057","-15.2","Total, all industries","48219","TX"
Hood County,"2021","First Quarter(p)","1603","15845","-2.2","805","-2.4","Total, all industries","48221","TX"
Hopkins County,"2021","First Quarter(p)","884","12820","-0.9","781","-1.4","Total, all industries","48223","TX"
Houston County,"2021","First Quarter(p)","933","6857","0.2","1016","-16.0","Total, all industries","48225","TX"
Howard County,"2021","First Quarter(p)","929","12166","-10.4","976","-6.7","Total, all industries","48227","TX"
Hudspeth County,"2021","First Quarter(p)","90","1322","-9.9","1120","-0.9","Total, all industries","48229","TX"
Hunt County,"2021","First Quarter(p)","1632","27823","-0.5","927","3.7","Total, all industries","48231","TX"
Hutchinson County,"2021","First Quarter(p)","478","7727","-1.4","1333","-10.8","Total, all industries","48233","TX"
Irion County,"2021","First Quarter(p)","88","663","-28.2","1316","15.7","Total, all industries","48235","TX"
Jack County,"2021","First Quarter(p)","240","2390","-7.4","996","0.2","Total, all industries","48237","TX"
Jackson County,"2021","First Quarter(p)","437","5544","-9.6","892","-2.9","Total, all industries","48239","TX"
Jasper County,"2021","First Quarter(p)","667","9159","-2.5","804","-1.2","Total, all industries","48241","TX"
Jeff Davis County,"2021","First Quarter(p)","88","762","-13.3","678","0.4","Total, all industries","48243","TX"
Jefferson County,"2021","First Quarter(p)","5884","111137","-8.7","1131","-1.4","Total, all industries","48245","TX"
Jim Hogg County,"2021","First Quarter(p)","130","1563","-7.1","831","1.8","Total, all industries","48247","TX"
Jim Wells County,"2021","First Quarter(p)","845","14002","-12.9","773","-13.0","Total, all industries","48249","TX"
Johnson County,"2021","First Quarter(p)","3646","51138","1.8","918","0.7","Total, all industries","48251","TX"
Jones County,"2021","First Quarter(p)","348","3055","-2.9","769","-2.3","Total, all industries","48253","TX"
Karnes County,"2021","First Quarter(p)","420","6233","-12.8","1210","-0.1","Total, all industries","48255","TX"
Kaufman County,"2021","First Quarter(p)","2309","33274","0.7","875","2.3","Total, all industries","48257","TX"
Kendall County,"2021","First Quarter(p)","1692","17261","0.2","983","2.5","Total, all industries","48259","TX"
Kenedy County,"2021","First Quarter(p)","32","373","-30.4","1363","-0.2","Total, all industries","48261","TX"
Kent County,"2021","First Quarter(p)","40","260","-8.1","854","4.4","Total, all industries","48263","TX"
Kerr County,"2021","First Quarter(p)","1553","17862","-3.2","854","3.3","Total, all industries","48265","TX"
Kimble County,"2021","First Quarter(p)","173","1290","5.2","662","8.3","Total, all industries","48267","TX"
King County,"2021","First Quarter(p)","26","263","82.6","1046","28.5","Total, all industries","48269","TX"
Kinney County,"2021","First Quarter(p)","80","902","-14.0","880","-2.0","Total, all industries","48271","TX"
Kleberg County,"2021","First Quarter(p)","632","11385","-5.9","798","0.9","Total, all industries","48273","TX"
Knox County,"2021","First Quarter(p)","156","1087","-1.4","830","-6.0","Total, all industries","48275","TX"
Lamar County,"2021","First Quarter(p)","1280","21993","2.3","876","4.8","Total, all industries","48277","TX"
Lamb County,"2021","First Quarter(p)","437","3906","-3.0","841","2.3","Total, all industries","48279","TX"
Lampasas County,"2021","First Quarter(p)","462","4646","-0.8","706","2.3","Total, all industries","48281","TX"
La Salle County,"2021","First Quarter(p)","199","2841","-15.0","1241","-1.8","Total, all industries","48283","TX"
Lavaca County,"2021","First Quarter(p)","499","5403","-1.7","761","-2.8","Total, all industries","48285","TX"
Lee County,"2021","First Quarter(p)","440","6390","-11.2","829","-7.6","Total, all industries","48287","TX"
Leon County,"2021","First Quarter(p)","444","4813","-2.6","1065","1.4","Total, all industries","48289","TX"
Liberty County,"2021","First Quarter(p)","1273","18061","-2.0","869","-7.0","Total, all industries","48291","TX"
Limestone County,"2021","First Quarter(p)","401","7637","-5.2","947","1.6","Total, all industries","48293","TX"
Lipscomb County,"2021","First Quarter(p)","101","1251","-6.2","833","-3.4","Total, all industries","48295","TX"
Live Oak County,"2021","First Quarter(p)","315","3459","-14.1","1089","-10.8","Total, all industries","48297","TX"
Llano County,"2021","First Quarter(p)","579","4626","-3.1","761","3.5","Total, all industries","48299","TX"
Loving County,"2021","First Quarter(p)","20","178","22.8","1156","-9.3","Total, all industries","48301","TX"
Lubbock County,"2021","First Quarter(p)","8068","140392","-0.9","864","-1.5","Total, all industries","48303","TX"
Lynn County,"2021","First Quarter(p)","212","1451","-0.7","1222","22.2","Total, all industries","48305","TX"
McCulloch County,"2021","First Quarter(p)","280","2327","-7.2","766","-2.4","Total, all industries","48307","TX"
McLennan County,"2021","First Quarter(p)","5671","111960","-1.9","940","1.6","Total, all industries","48309","TX"
McMullen County,"2021","First Quarter(p)","80","476","-15.5","1030","-8.0","Total, all industries","48311","TX"
Madison County,"2021","First Quarter(p)","301","4267","-0.1","782","2.5","Total, all industries","48313","TX"
Marion County,"2021","First Quarter(p)","159","1964","-2.5","888","40.7","Total, all industries","48315","TX"
Martin County,"2021","First Quarter(p)","240","2050","-18.5","961","-2.1","Total, all industries","48317","TX"
Mason County,"2021","First Quarter(p)","175","1047","-3.3","713","9.2","Total, all industries","48319","TX"
Matagorda County,"2021","First Quarter(p)","861","10679","-3.6","1241","2.1","Total, all industries","48321","TX"
Maverick County,"2021","First Quarter(p)","906","16801","-7.3","677","3.4","Total, all industries","48323","TX"
Medina County,"2021","First Quarter(p)","878","9988","-2.4","774","2.8","Total, all industries","48325","TX"
Menard County,"2021","First Quarter(p)","81","426","-10.1","564","1.8","Total, all industries","48327","TX"
Midland County,"2021","First Quarter(p)","6212","94488","-11.7","1639","2.0","Total, all industries","48329","TX"
Milam County,"2021","First Quarter(p)","479","5273","0.6","778","-0.8","Total, all industries","48331","TX"
Mills County,"2021","First Quarter(p)","143","1280","-3.8","721","6.0","Total, all industries","48333","TX"
Mitchell County,"2021","First Quarter(p)","186","1933","-4.4","918","2.0","Total, all industries","48335","TX"
Montague County,"2021","First Quarter(p)","508","4635","-6.1","754","-6.9","Total, all industries","48337","TX"
Montgomery County,"2021","First Quarter(p)","13480","192320","-1.9","1246","3.0","Total, all industries","48339","TX"
Moore County,"2021","First Quarter(p)","544","11291","3.4","974","1.8","Total, all industries","48341","TX"
Morris County,"2021","First Quarter(p)","251","3172","-15.1","907","-7.7","Total, all industries","48343","TX"
Motley County,"2021","First Quarter(p)","62","287","-2.4","656","6.1","Total, all industries","48345","TX"
Nacogdoches County,"2021","First Quarter(p)","1400","21994","-2.5","792","1.8","Total, all industries","48347","TX"
Navarro County,"2021","First Quarter(p)","1006","16258","-2.7","768","0.3","Total, all industries","48349","TX"
Newton County,"2021","First Quarter(p)","143","1312","5.1","729","-4.0","Total, all industries","48351","TX"
Nolan County,"2021","First Quarter(p)","414","6312","-2.9","882","-0.8","Total, all industries","48353","TX"
Nueces County,"2021","First Quarter(p)","8457","151476","-6.2","957","-1.2","Total, all industries","48355","TX"
Ochiltree County,"2021","First Quarter(p)","418","4069","-6.3","857","-7.7","Total, all industries","48357","TX"
Oldham County,"2021","First Quarter(p)","103","916","-8.3","856","1.4","Total, all industries","48359","TX"
Orange County,"2021","First Quarter(p)","1434","21587","-5.7","1074","-1.7","Total, all industries","48361","TX"
Palo Pinto County,"2021","First Quarter(p)","712","7637","-10.6","824","-9.4","Total, all industries","48363","TX"
Panola County,"2021","First Quarter(p)","555","7578","-2.9","864","-6.8","Total, all industries","48365","TX"
Parker County,"2021","First Quarter(p)","3222","34632","-0.7","884","0.9","Total, all industries","48367","TX"
Parmer County,"2021","First Quarter(p)","324","5965","3.5","904","6.1","Total, all industries","48369","TX"
Pecos County,"2021","First Quarter(p)","461","5389","-4.6","991","-7.3","Total, all industries","48371","TX"
Polk County,"2021","First Quarter(p)","889","11496","-1.9","779","-1.6","Total, all industries","48373","TX"
Potter County,"2021","First Quarter(p)","4013","75569","-1.7","929","3.3","Total, all industries","48375","TX"
Presidio County,"2021","First Quarter(p)","194","1999","-9.8","853","4.0","Total, all industries","48377","TX"
Rains County,"2021","First Quarter(p)","251","2177","6.2","664","3.3","Total, all industries","48379","TX"
Randall County,"2021","First Quarter(p)","2608","33484","0.1","896","-0.3","Total, all industries","48381","TX"
Reagan County,"2021","First Quarter(p)","160","1678","-17.9","1238","-6.1","Total, all industries","48383","TX"
Real County,"2021","First Quarter(p)","110","790","3.8","554","4.3","Total, all industries","48385","TX"
Red River County,"2021","First Quarter(p)","269","2777","0.7","715","-4.3","Total, all industries","48387","TX"
Reeves County,"2021","First Quarter(p)","483","6529","-20.7","1245","-4.5","Total, all industries","48389","TX"
Refugio County,"2021","First Quarter(p)","212","2109","-8.5","765","-1.3","Total, all industries","48391","TX"
Roberts County,"2021","First Quarter(p)","49","252","-5.3","1056","-10.2","Total, all industries","48393","TX"
Robertson County,"2021","First Quarter(p)","369","4639","8.0","921","3.8","Total, all industries","48395","TX"
Rockwall County,"2021","First Quarter(p)","2926","33747","2.9","859","4.4","Total, all industries","48397","TX"
Runnels County,"2021","First Quarter(p)","288","2866","-0.8","777","8.5","Total, all industries","48399","TX"
Rusk County,"2021","First Quarter(p)","859","12303","-6.4","879","1.2","Total, all industries","48401","TX"
Sabine County,"2021","First Quarter(p)","222","2557","2.4","748","1.5","Total, all industries","48403","TX"
San Augustine County,"2021","First Quarter(p)","159","1742","-6.0","810","6.0","Total, all industries","48405","TX"
San Jacinto County,"2021","First Quarter(p)","272","2134","-2.1","706","5.1","Total, all industries","48407","TX"
San Patricio County,"2021","First Quarter(p)","1207","19892","7.2","1030","11.6","Total, all industries","48409","TX"
San Saba County,"2021","First Quarter(p)","210","1524","-10.5","744","-8.3","Total, all industries","48411","TX"
Schleicher County,"2021","First Quarter(p)","98","674","-7.5","838","-11.4","Total, all industries","48413","TX"
Scurry County,"2021","First Quarter(p)","470","5550","-9.1","1063","-10.4","Total, all industries","48415","TX"
Shackelford County,"2021","First Quarter(p)","167","1245","-4.9","992","-4.7","Total, all industries","48417","TX"
Shelby County,"2021","First Quarter(p)","611","8549","-0.2","773","0.4","Total, all industries","48419","TX"
Sherman County,"2021","First Quarter(p)","134","1072","2.4","875","5.9","Total, all industries","48421","TX"
Smith County,"2021","First Quarter(p)","6518","103423","-1.6","915","1.4","Total, all industries","48423","TX"
Somervell County,"2021","First Quarter(p)","234","3367","-2.1","1439","0.4","Total, all industries","48425","TX"
Starr County,"2021","First Quarter(p)","617","14351","-4.2","662","6.9","Total, all industries","48427","TX"
Stephens County,"2021","First Quarter(p)","308","3366","2.3","694","-3.5","Total, all industries","48429","TX"
Sterling County,"2021","First Quarter(p)","94","585","13.2","793","-14.6","Total, all industries","48431","TX"
Stonewall County,"2021","First Quarter(p)","78","468","3.1","791","-1.1","Total, all industries","48433","TX"
Sutton County,"2021","First Quarter(p)","184","1311","-13.7","1363","2.9","Total, all industries","48435","TX"
Swisher County,"2021","First Quarter(p)","198","1744","-3.2","696","-1.4","Total, all industries","48437","TX"
Tarrant County,"2021","First Quarter(p)","48092","897499","-3.2","1186","1.1","Total, all industries","48439","TX"
Taylor County,"2021","First Quarter(p)","3799","63271","-2.2","839","0.1","Total, all industries","48441","TX"
Terrell County,"2021","First Quarter(p)","48","307","10.0","832","9.6","Total, all industries","48443","TX"
Terry County,"2021","First Quarter(p)","397","3285","-5.0","806","-8.6","Total, all industries","48445","TX"
Throckmorton County,"2021","First Quarter(p)","73","526","35.2","794","32.6","Total, all industries","48447","TX"
Titus County,"2021","First Quarter(p)","940","16643","-0.8","799","7.7","Total, all industries","48449","TX"
Tom Green County,"2021","First Quarter(p)","3013","46239","-3.6","853","-1.0","Total, all industries","48451","TX"
Travis County,"2021","First Quarter(p)","47959","777592","-1.4","1595","10.1","Total, all industries","48453","TX"
Trinity County,"2021","First Quarter(p)","217","2247","1.4","669","-1.3","Total, all industries","48455","TX"
Tyler County,"2021","First Quarter(p)","328","4068","-2.2","732","3.2","Total, all industries","48457","TX"
Upshur County,"2021","First Quarter(p)","572","7204","0.4","753","0.9","Total, all industries","48459","TX"
Upton County,"2021","First Quarter(p)","123","1812","-6.2","1530","-12.2","Total, all industries","48461","TX"
Uvalde County,"2021","First Quarter(p)","715","9319","-5.9","757","7.7","Total, all industries","48463","TX"
Val Verde County,"2021","First Quarter(p)","932","17825","1.1","734","-0.1","Total, all industries","48465","TX"
Van Zandt County,"2021","First Quarter(p)","1092","11264","-0.2","701","0.7","Total, all industries","48467","TX"
Victoria County,"2021","First Quarter(p)","2439","35640","-4.7","896","0.9","Total, all industries","48469","TX"
Walker County,"2021","First Quarter(p)","1127","24901","-1.5","834","1.0","Total, all industries","48471","TX"
Waller County,"2021","First Quarter(p)","971","20675","-1.0","902","1.7","Total, all industries","48473","TX"
Ward County,"2021","First Quarter(p)","398","4758","-14.3","1089","-13.0","Total, all industries","48475","TX"
Washington County,"2021","First Quarter(p)","1014","15038","-2.6","826","3.1","Total, all industries","48477","TX"
Webb County,"2021","First Quarter(p)","5689","96861","-6.5","738","1.9","Total, all industries","48479","TX"
Wharton County,"2021","First Quarter(p)","1168","15324","-7.0","810","-3.5","Total, all industries","48481","TX"
Wheeler County,"2021","First Quarter(p)","208","1755","-10.8","827","-7.9","Total, all industries","48483","TX"
Wichita County,"2021","First Quarter(p)","3354","52387","-3.5","810","-0.1","Total, all industries","48485","TX"
Wilbarger County,"2021","First Quarter(p)","355","5746","-2.0","736","-0.1","Total, all industries","48487","TX"
Willacy County,"2021","First Quarter(p)","323","4063","3.1","741","1.4","Total, all industries","48489","TX"
Williamson County,"2021","First Quarter(p)","13415","186523","0.3","1473","9.9","Total, all industries","48491","TX"
Wilson County,"2021","First Quarter(p)","828","8555","-5.4","772","-2.2","Total, all industries","48493","TX"
Winkler County,"2021","First Quarter(p)","237","3091","-19.2","1351","-7.0","Total, all industries","48495","TX"
Wise County,"2021","First Quarter(p)","1507","19984","-3.3","959","3.5","Total, all industries","48497","TX"
Wood County,"2021","First Quarter(p)","907","10231","-2.9","760","1.1","Total, all industries","48499","TX"
Yoakum County,"2021","First Quarter(p)","298","2851","-14.5","1231","-17.8","Total, all industries","48501","TX"
Young County,"2021","First Quarter(p)","632","6514","0.8","882","3.4","Total, all industries","48503","TX"
Zapata County,"2021","First Quarter(p)","176","2604","-23.1","907","-4.0","Total, all industries","48505","TX"
Zavala County,"2021","First Quarter(p)","171","2169","-13.8","780","-0.1","Total, all industries","48507","TX"
 
